Id,ProductId,OemNumber,Brand,IsOriginal,CreatedAt,ErpProductId
0018b420-7d7f-4eca-834c-522fe32462dd,121304,11128-BX00A,NISSAN,1,2026-08-10 12:44:32,RAPID-3937568
0018c7f0-239f-4d9f-9ae7-8a581ad87f5b,116053,DV6118045AC,FORD,1,2026-08-10 00:11:35,RAPID-17549774
00191122-419a-482d-9808-771ec8640736,119601,3AA698451A,AUDI,1,2026-08-10 09:29:31,RAPID-18939573
001912d7-10be-47eb-b0cd-cbd7b439469c,115706,8Z0513025J,VAG,1,2026-08-10 00:11:35,RAPID-5549621
00191b33-01a6-43a0-b704-eec9b2eb6881,108163,85220-16410-000,DAIHATSU,1,2026-08-09 17:15:52,RAPID-48306027
00192098-f975-43f1-89e0-8c84a1bbe38c,124189,48510-12B91,TOYOTA,1,2026-08-10 12:44:32,RAPID-19074613
0019365e-90c7-4c3c-a57b-f2dae75da60f,117215,LR015523,LAND ROVER,1,2026-08-10 09:29:31,RAPID-8656222
001a7cdf-675c-426a-8962-78acb09a1228,115583,2S6118145BA,FORD,1,2026-08-10 00:11:35,RAPID-8150761
001aadf9-a6ad-423b-a5b2-a1c3ce223017,121721,90947W2025,TOYOTA,1,2026-08-10 12:44:32,RAPID-3673808
001ad374-a4e5-4270-9c9b-ba58d9af1d9e,113866,1611841580,CITROËN,1,2026-08-09 20:00:20,RAPID-6171119
001b4e3f-ca7e-4823-a47c-9ab1a7b63c42,113200,16 131 913 80,CITROËN,1,2026-08-09 19:48:16,RAPID-3925532
001b9aa9-60c0-4ca7-9ecf-6e4c0d3fbb55,126136,A9064230012,MERCEDES-BENZ,1,2026-08-10 15:00:09,RAPID-15758541
001bdb3b-42a4-4b96-bb88-0002064f62d9,121544,43550-47010,TOYOTA,1,2026-08-10 12:44:32,RAPID-67381086
001bedee-91b4-49a8-b89e-907b69298456,115878,1444-W9,PEUGEOT,1,2026-08-10 00:11:35,RAPID-8278428
001c0320-5a54-4532-b41f-f6a33c2980ee,111500,4020600Q1E,NISSAN,1,2026-08-09 19:26:29,RAPID-2946118
001c9b2e-b14b-4542-bc92-1b98ecb88d44,109557,546501J100,HYUNDAI,1,2026-08-09 17:42:49,RAPID-1150671
001cb10f-fd11-4ae9-8878-50f38c99f6ab,124559,0446602330,TOYOTA (GAC),1,2026-08-10 12:44:32,RAPID-6066629
001cb8ca-1e4e-4870-9308-207df38b37cc,123391,84340 19026,TOYOTA,1,2026-08-10 12:44:32,RAPID-4173547
001d5ff7-ecbf-42e7-abde-cee292213bd0,120065,8E0 698 451 J,SEAT,1,2026-08-10 09:29:31,RAPID-1255239
001da8fb-e2bd-43ea-8e02-4484cd5778ae,120422,7M3698451B,SKODA,1,2026-08-10 09:29:31,RAPID-8396271
001e1503-1ee9-432e-b0d3-bcf5e2d0ff22,124810,5019 426,FORD,1,2026-08-10 12:44:32,RAPID-9674295
001e9e5c-df8f-479e-a561-1d9f70814667,126942,5Q0407621A,AUDI,1,2026-08-10 15:00:09,RAPID-6996129
001ea0ec-71b7-4cd8-837e-4d6f0a21603b,119712,1KD698451,AMC,1,2026-08-10 09:29:31,RAPID-5083934
001ea9c1-6a12-469b-b28d-da8084c088c6,121376,43512-35321,TOYOTA,1,2026-08-10 12:44:32,RAPID-6001266
001f2d48-40a3-4809-909d-0237e16431fa,109711,77 01 205 778,RENAULT,1,2026-08-09 17:42:49,RAPID-61330205
001f7add-2ab1-483e-aaba-9f6887ddd050,125951,410600318R,RENAULT,1,2026-08-10 15:00:09,RAPID-91098585
002074e6-1223-423a-8d02-c157d89b2c83,119284,4F0698451A,VW,1,2026-08-10 09:29:31,RAPID-6722515
0020a727-b961-44a8-8891-4fc267706dd2,126778,1T1998002,VAG,1,2026-08-10 15:00:09,RAPID-48583547
0020d7db-02fe-4d82-933b-8531e6fed983,114655,4246P5,CITROËN,1,2026-08-09 22:13:33,RAPID-5190950
002100eb-41a3-48af-9fc3-e8ce5c0c1fb9,120285,43022SF1305,HONDA,1,2026-08-10 09:29:31,RAPID-6502605
002101cc-a95f-4393-8d06-eec8416e3ab2,113103,4249 G1,CITROËN/PEUGEOT,1,2026-08-09 19:46:08,RAPID-3331371
00210cec-7ebe-4580-bd4c-96a63bd3f6ca,109618,30005050038,VOLVO,1,2026-08-09 17:42:49,RAPID-1187991
00210eb7-6ede-4107-a592-b7fa99ba5758,112878,4249J8,CITROËN,1,2026-08-09 19:43:09,RAPID-5980703
00214bef-fcdc-4322-828f-5fb3e08e4ed2,115482,2S6118146DA,FORD,1,2026-08-10 00:11:35,RAPID-6633084
002161f2-5c3c-43b9-b2c4-e5018b23bcd5,115729,3M7118145DA,MAZDA,1,2026-08-10 00:11:35,RAPID-7638356
002249fd-db08-421b-96e6-552594b43556,123814,1465888,FORD,1,2026-08-10 12:44:32,RAPID-107721
0023475c-24fb-42c9-9848-4fd56ced2c1d,127932,5620081A40000,SUZUKI,1,2026-08-10 15:00:09,RAPID-7859386
002438b2-8c0c-4154-9581-1092f9aadc27,121471,43550-02070 S1,TOYOTA,1,2026-08-10 12:44:32,RAPID-6148744
00245399-02eb-4f2f-9b14-3c3a63613730,116342,AV6118K001ACE,FORD,1,2026-08-10 00:11:35,RAPID-4933615
00245f90-fb37-4e4e-947c-52a15d7e4f8a,108572,76620SM4G01,HONDA,1,2026-08-09 17:29:29,RAPID-107714
0024d6a0-c4d0-42dd-a5b3-5e37057c34df,112649,424986,CITROËN,1,2026-08-09 19:38:13,RAPID-1551568
0024e1d1-1594-4d62-9fe1-4048c0394ab0,127342,6RD698525,VW (SVW),1,2026-08-10 15:00:09,RAPID-5078085
0025048b-f0cc-4799-8c5b-7244c4faa114,120766,5C0 615 301 E,VW,1,2026-08-10 09:29:31,RAPID-8888332
00250d77-f872-4b9f-b26e-31e1fb11b278,115761,1233576,FORD,1,2026-08-10 00:11:35,RAPID-4932190
00254371-41d8-4537-9c12-45b062a61013,116114,1710077,FORD,1,2026-08-10 00:11:35,RAPID-6666679
00255da9-9776-4112-a309-9ed94b534acf,116371,1325091,FORD,1,2026-08-10 00:11:35,RAPID-9100498
0026d2f6-86a1-4db1-8979-7050f64bac89,116771,5531007201,KIA,1,2026-08-10 00:11:35,RAPID-8963450
0026df49-1844-421e-aaba-f95037abc71c,116378,1 376 864,FORD,1,2026-08-10 00:11:35,RAPID-3251486
0026f241-1ec6-4ba7-8917-ac2e4771c3f9,114898,1618845280,OPEL,1,2026-08-09 22:42:34,RAPID-207432
00274f64-4b3c-4a94-82ec-a27e31aa78cb,108077,J7AZZZ90021,AUDI,1,2026-08-09 17:15:52,RAPID-19475374
0027b4e3-1621-4ff7-b160-459300bf5fbb,124395,47750-12A10,TOYOTA,1,2026-08-10 12:44:32,RAPID-2860710
0028e286-0cfd-4eb3-b216-b402b3486eff,123640,MD346547,MITSUBISHI,1,2026-08-10 12:44:32,RAPID-5938661
0028e751-e994-428d-97b7-7617665f57d9,115513,DDY3-34-70Y,MAZDA,1,2026-08-10 00:11:35,RAPID-5521520
0028f600-f6f4-4235-a2e3-db99d65c0428,112702,ZQ51014280,CITROËN (DF-PSA),1,2026-08-09 19:38:13,RAPID-2104561
00290221-b2c4-4a7e-b7f6-cc9ad9e45a9a,126421,A639 540 14 17,MERCEDES-BENZ,1,2026-08-10 15:00:09,RAPID-9241168
00294548-f416-4c32-aeae-59671c8ebc91,119344,1682876,FORD,1,2026-08-10 09:29:31,RAPID-1407696
002953ad-45c2-4fdd-a1b9-32a2203f59f0,122548,43512-02200,TOYOTA,1,2026-08-10 12:44:32,RAPID-5890711
0029abb5-9e37-45d1-8fd2-2c919c880748,115397,2S6Q-9601-AA,FORD,1,2026-08-10 00:11:35,RAPID-9549891
0029c410-a6e2-4a67-bd83-8e40ca4c808a,122400,47750-33311,TOYOTA,1,2026-08-10 12:44:32,RAPID-269110
002a0af0-1673-46c1-be04-d24273d40216,119081,5C0 615 301B,AUDI,1,2026-08-10 09:29:31,RAPID-4636842
002a0e58-0f4e-40b9-a450-991b0268140d,108076,07 11 9 905 013,BMW,1,2026-08-09 17:15:52,RAPID-21724128
002a21ca-4e6b-4d84-ae1a-915740360f05,114293,4249 17,PEUGEOT,1,2026-08-09 21:59:48,RAPID-2195995
002b121d-3f27-42bb-a8b6-a871e5e58904,116362,1703112,FORD,1,2026-08-10 00:11:35,RAPID-6960281
002b4413-677f-4d1f-8279-889dbe652651,112132,16 239 425 80,CITROËN,1,2026-08-09 19:33:09,RAPID-4920903
002b4727-6ab2-4a15-b473-9e27f83a2845,116184,1493524,FORD,1,2026-08-10 00:11:35,RAPID-15358529
002babf6-f8d8-41a3-8ee3-85568100f636,126764,39122790,OPEL,1,2026-08-10 15:00:09,RAPID-3025163
002bef26-5b90-4993-a3a6-3e9762cda5b3,127435,6QD615301,SKODA (SVW),1,2026-08-10 15:00:09,RAPID-9484398
002c66a9-e66d-4bc2-b7ba-747037bd352b,108157,B6365-89938,NISSAN,1,2026-08-09 17:15:52,RAPID-53825165
002c6a76-8af2-4c6d-bc0b-1e7202fceb3e,123646,MD337408,MITSUBISHI,1,2026-08-10 12:44:32,RAPID-9467248
002c7eed-32f2-4832-a808-7d9deb004e05,115012,3748.45,CITROËN/PEUGEOT,1,2026-08-09 22:44:25,RAPID-8368861
002ca13c-0f30-4e61-bc6e-da17551c285e,111215,7701205842,RENAULT,1,2026-08-09 19:23:37,RAPID-1550839
002cc1f3-2834-4e25-9e18-a50256b29a88,111043,402107314R,DACIA,1,2026-08-09 19:17:58,RAPID-8725785
002cdc6f-beb1-4f81-b2e4-e52711a4e354,122561,04465-02270,TOYOTA,1,2026-08-10 12:44:32,RAPID-4096644
002d2e2a-fe51-4ac5-be89-f321b669ef0c,125057,4245005081,TOYOTA,1,2026-08-10 12:44:32,RAPID-91396695
002d7727-2509-4150-8daf-e838cfc3324f,116056,3M5118008CBG,FORD,1,2026-08-10 00:11:35,RAPID-875201
002d7cb7-6246-4c75-984a-2f390dcf9a29,115865,1254219,FORD,1,2026-08-10 00:11:35,RAPID-70938875
002d9c5b-a637-4550-afb0-dd92fa21102c,121242,F85270,LEYLAND,1,2026-08-10 09:29:31,RAPID-2335772
002e70b9-0ade-45a3-9eeb-bbbbecddc04d,126776,85212-0C011,TOYOTA,1,2026-08-10 15:00:09,RAPID-47978768
002fb128-2432-450a-9602-6502b7344f60,114654,1606308280,CITROËN,1,2026-08-09 22:13:33,RAPID-5188656
003010b8-ca64-4f7a-af66-06b52f6cb529,117266,581801GA00,HYUNDAI,1,2026-08-10 00:11:35,RAPID-53906903
003108cf-e38a-48f6-8f01-46528f165c96,127073,8V0 498 625 A,AUDI,1,2026-08-10 15:00:09,RAPID-8841699
00322dab-dcf6-44f8-b645-c9e24ddd4450,118176,9S5118124AC,FORD,1,2026-08-10 00:11:35,RAPID-1911414
003237df-25d2-44b0-a889-c08a33f3b447,117128,58110-1W050,HYUNDAI,1,2026-08-10 00:11:35,RAPID-11983114
00327086-e15d-4c9b-9cae-d7c1c18adfd6,119273,5N0615106R,VW,1,2026-08-10 09:29:31,RAPID-4816459
00327bc4-2e58-4e1e-8e63-26c63acb92b3,116278,1693278,FORD,1,2026-08-10 00:11:35,RAPID-6605790
00329a2c-050b-4c99-825f-37f815b8e735,122293,04478-02160,TOYOTA,1,2026-08-10 12:44:32,RAPID-3110406
0032ecf7-af0f-4e05-9fcf-33872d699679,108231,LR025115,LAND ROVER,1,2026-08-09 17:23:41,RAPID-6142305
003388d3-3757-4bf3-aa64-6ac67d0f517e,127401,1JE615301,AUDI,1,2026-08-10 15:00:09,RAPID-86567746
00340e9b-d8fb-410e-8d1e-a5511462f136,117408,1550279,FORD,1,2026-08-10 09:29:31,RAPID-4701547
003424c2-71d4-4d10-9e54-0a74c8b54db8,110288,60814780,ALFA ROMEO,1,2026-08-09 18:27:59,RAPID-8840994
0034c10e-0263-422a-9eb1-c1d7fd1a8bc1,127605,3C 121 110 Q,AUDI,1,2026-08-10 15:00:09,RAPID-2527670
00356572-d50a-4734-bfbd-1c2e16b34b29,122890,60504,STANDARD AUTOMOBILE,1,2026-08-10 12:44:32,RAPID-5189581
00359abc-44a1-4a35-8bfb-f27c2861ea92,108702,288904292R,RENAULT,1,2026-08-09 17:29:29,RAPID-9686787
00360401-7640-45d7-b52c-6b8ee4e9f0f9,119798,5N0615404,AUDI,1,2026-08-10 09:29:31,RAPID-47172580
00366d42-2b8b-4fa8-8337-75a7a932d22e,123381,0446612140,TOYOTA,1,2026-08-10 12:44:32,RAPID-9482492
003679ff-5f00-4086-bf5d-801e01cf7190,113093,4249G1,CITROËN/PEUGEOT,1,2026-08-09 19:46:08,RAPID-6088005
0036ca98-31a6-44c4-aa20-5ad76a54eb39,115497,2N1118045AK,FORD,1,2026-08-10 00:11:35,RAPID-1515405
0036e007-0de6-4a1b-af08-f639c433e759,108075,1278879,HYMER,1,2026-08-09 17:15:52,RAPID-6730563
00374f10-130a-44f6-8a55-83066d7ef732,123044,04465-12610,TOYOTA,1,2026-08-10 12:44:32,RAPID-7598338
0037caff-1b55-4c3e-b428-32c047f9cec1,115256,72880-AJ0009P,SUBARU,1,2026-08-10 12:44:32,RAPID-6450302
00389976-8b2f-48a9-ad55-a2edde7d2a7e,120478,1K0 698 451 L,AUDI,1,2026-08-10 09:29:31,RAPID-6053885
0038bcad-1ddd-4d01-b54f-bb893bddb24c,109694,4021000QAAS1,NISSAN,1,2026-08-09 17:42:49,RAPID-5828203
0038e4c4-7d30-4283-8080-b3052e8a97a1,122792,4243112260,TOYOTA,1,2026-08-10 12:44:32,RAPID-9291436
00394276-b927-4f77-b46d-17cdf43e5f7a,111305,4020 670 16R,RENAULT,1,2026-08-09 19:23:37,RAPID-1872634
00394447-7914-437d-b61b-4db16abbbf14,119561,45006TV0E01,HONDA,1,2026-08-10 09:29:31,RAPID-2297566
00397e53-3b83-402c-96ac-e3665e44b175,116300,AV6118K001ABD,FORD,1,2026-08-10 00:11:35,RAPID-4795282
0039d25d-d57c-4910-ac6a-35a1ebdb46c7,125199,0446502280,TOYOTA,1,2026-08-10 12:44:32,RAPID-82233734
003a810e-591e-4ef1-adfb-cadeed66113a,114474,424918,CITROËN,1,2026-08-09 22:03:07,RAPID-19798927
003a9f0c-c2e9-4720-84f3-172749859f86,127352,1H0 698 520 X,AUDI,1,2026-08-10 15:00:09,RAPID-4623310
003aa1ec-7e59-4707-bc5e-47f77c8608df,118207,9S5118124AD,FORD,1,2026-08-10 00:11:35,RAPID-17421014
003ae18a-ff64-4c09-aa8e-13a5a8f47654,124462,47850-12160,LEXUS,1,2026-08-10 12:44:32,RAPID-6075991
003b0681-0376-4cd9-ab34-7270ae9d1874,109694,40 21 029 77R,RENAULT,1,2026-08-09 17:42:49,RAPID-5828203
003b0d58-61bc-4191-97e5-d9f012f8e8ea,108147,K68015148AA,CHRYSLER,1,2026-08-09 17:15:52,RAPID-2866898
003b83be-4107-4496-a43b-b34dbb2400c8,111740,40 20 600 Q2M,RENAULT,1,2026-08-09 19:31:12,RAPID-2104582
003c3054-472a-4a0c-9807-3a2f99ea8eb0,118120,51864795,FIAT,1,2026-08-10 00:11:35,RAPID-1556861
003c3ec8-df42-4f0d-800d-923edb605dd1,111931,3557914,OPEL,1,2026-08-09 19:31:12,RAPID-54824738
003c51f9-7fae-4b7b-a982-45f59894d875,116172,1866897,FORD,1,2026-08-10 00:11:35,RAPID-49499649
003c5ad0-244c-4efd-ae3d-ba3994f71f59,111658,402065585R,RENAULT,1,2026-08-09 19:29:13,RAPID-1619457
003c63d7-411b-435e-ba31-9152e0cd04e7,127154,1207519,FORD,1,2026-08-10 15:00:09,RAPID-85780809
003c89dc-518b-462a-9a26-0484442f8479,113204,424916,PEUGEOT,1,2026-08-09 19:48:16,RAPID-65661772
003d2ca0-c99c-4966-acf2-43c1a1c176e0,110085,60 01 550 915,RENAULT,1,2026-08-09 17:46:52,RAPID-6118713
003d7758-e425-47ba-808a-5e0a8736a6e2,121202,3C0698451C,SEAT,1,2026-08-10 09:29:31,RAPID-9513393
003dd223-749f-452c-8138-7f1e162a2c6d,111731,402063140R,RENAULT,1,2026-08-09 19:29:13,RAPID-6586494
003e6408-213e-4fd9-bebc-497028b1d2cf,123242,0446502370,TOYOTA,1,2026-08-10 12:44:32,RAPID-8736499
003ebae8-97a5-453e-8c49-e7fa9c8655f3,114346,16 137 039 80,CITROËN,1,2026-08-09 22:03:07,RAPID-5890698
003ecf89-3c6a-40b7-828e-3dd5914f9d50,118298,8J0598625A,AUDI,1,2026-08-10 09:29:31,RAPID-6633564
003f7887-d73f-4c89-82fd-3d231b64d375,114425,4246 W8,CITROËN,1,2026-08-09 22:03:07,RAPID-8892877
003f91c0-b2d3-4fce-aa1a-396ff81a293a,113267,3350.69,PEUGEOT,1,2026-08-09 19:48:16,RAPID-58233272
003f979f-2a0a-4d7f-8e32-66fc5fe71a35,114304,4246W8,PEUGEOT,1,2026-08-09 21:59:48,RAPID-6084214
